session,paper_id,paper_title,author_order,author_name,author_affil_ids,author_is_eca,affiliations_resolved
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,3,B. Yang,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,4,W. Zhu,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,5,Y. Cao,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,6,Z. Hou,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,7,Y. Liu,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,8,X. Han,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,9,S. Yin,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,10,W. Chen,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,11,H. Wang,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,12,J. Yang,1,False,"Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,13,M. Zhu,2,False,"Micro Innovation Integrated Circuit Design, Wuxi, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,14,A. Zhang,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.6,A 17%/27% Area-/Energy-Overhead Glitch-Transition Secure SHA-3 Engine Fusing Dual-Rail Precharge Logic and Asymmetric Masking,15,L. Liu,"1,1",False,"Tsinghua University, Beijing, China | Tsinghua University, Beijing, China"
SESSION 25,25.7,TinyPAD: A 166μm2/lane Variation-Tolerant Probing-Attack Detector for an 8Gb/s/lane Chip-to-Chip Interface in 16nm FinFET,1,M. Li,1,False,"Columbia University, New York, NY"
SESSION 25,25.7,TinyPAD: A 166μm2/lane Variation-Tolerant Probing-Attack Detector for an 8Gb/s/lane Chip-to-Chip Interface in 16nm FinFET,2,R. Wan,1,False,"Columbia University, New York, NY"
SESSION 25,25.7,TinyPAD: A 166μm2/lane Variation-Tolerant Probing-Attack Detector for an 8Gb/s/lane Chip-to-Chip Interface in 16nm FinFET,3,S. K. Mathew,2,False,"Intel, Hillsboro, OR"
SESSION 25,25.7,TinyPAD: A 166μm2/lane Variation-Tolerant Probing-Attack Detector for an 8Gb/s/lane Chip-to-Chip Interface in 16nm FinFET,4,V. De,2,False,"Intel, Hillsboro, OR"
SESSION 25,25.7,TinyPAD: A 166μm2/lane Variation-Tolerant Probing-Attack Detector for an 8Gb/s/lane Chip-to-Chip Interface in 16nm FinFET,5,M. Seok,1,False,"Columbia University, New York, NY"
SESSION 25,25.8,A Sub-Threshold All-nMOS Reconfigurable PUF with Secure Configuration Selection for Stable 6-Bits/Cell,1,S. Xu,,True,"Kyoto University, Kyoto, Japan"
SESSION 25,25.8,A Sub-Threshold All-nMOS Reconfigurable PUF with Secure Configuration Selection for Stable 6-Bits/Cell,2,K. Liu,,True,"Kyoto University, Kyoto, Japan"
SESSION 25,25.8,A Sub-Threshold All-nMOS Reconfigurable PUF with Secure Configuration Selection for Stable 6-Bits/Cell,3,L. Chan,,False,"Kyoto University, Kyoto, Japan"
SESSION 25,25.8,A Sub-Threshold All-nMOS Reconfigurable PUF with Secure Configuration Selection for Stable 6-Bits/Cell,4,H. Tagawa,,False,"Kyoto University, Kyoto, Japan"
SESSION 25,25.8,A Sub-Threshold All-nMOS Reconfigurable PUF with Secure Configuration Selection for Stable 6-Bits/Cell,5,H. Shinohara,,False,"Kyoto University, Kyoto, Japan"
SESSION 25,25.8,A Sub-Threshold All-nMOS Reconfigurable PUF with Secure Configuration Selection for Stable 6-Bits/Cell,6,K. Niitsu,,False,"Kyoto University, Kyoto, Japan"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,1,Y. Youn,1,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,2,Y. Lim,"1,2",False,"Samsung Electronics, Hwaseong, Korea | now with Yonsei University, Seoul, Korea"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,3,J. Lee,1,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,4,D. Hong,1,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,5,W. Kim,1,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,6,Y-S. Kwak,1,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,7,K-J. Moon,1,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,8,B. Kang,1,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 25,25.9,A PVT Variation- and Attack-Tolerant Metastability-Based TRNG Using Binary Search in 2nm,9,S. Yoo,1,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,1,K. Cheng,1,False,"Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,2,Y. Huang,1,False,"Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,3,Z. Yang,1,False,"Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,4,L. Wang,1,False,"Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,5,H. Ren,1,False,"Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,6,X. Shan,1,False,"Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,7,P-I. Mak,2,False,"University of Macau, Macau, China"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,8,Y. Chen,3,False,"Tsinghua University, Beijing, China"
SESSION 25,25.10,A 65nm 0.066pJ/bit Floating-Latch-Based True Random Number Generator Resilient to Power-Noise Injection Attacks,9,B. Li,1,False,"Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China"
SESSION 26,26.1,"Coupled-OSC-Based Converters Achieving 89.5% Peak Efficiency at 61MHz, 1.82W/mm2 Power Density at 360MHz, and Inherent Even Phase Interleaving",1,J. Yang,,False,"University of Macau, Macau, China"
SESSION 26,26.1,"Coupled-OSC-Based Converters Achieving 89.5% Peak Efficiency at 61MHz, 1.82W/mm2 Power Density at 360MHz, and Inherent Even Phase Interleaving",2,F. Zhang,,False,"University of Macau, Macau, China"
SESSION 26,26.1,"Coupled-OSC-Based Converters Achieving 89.5% Peak Efficiency at 61MHz, 1.82W/mm2 Power Density at 360MHz, and Inherent Even Phase Interleaving",3,R. P. Martins,,False,"University of Macau, Macau, China"
SESSION 26,26.1,"Coupled-OSC-Based Converters Achieving 89.5% Peak Efficiency at 61MHz, 1.82W/mm2 Power Density at 360MHz, and Inherent Even Phase Interleaving",4,M. Huang,,False,"University of Macau, Macau, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,1,Y. Du,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,2,S. Ren,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,3,Z. Fei,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,4,Z. Chen,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,5,M. Zhao,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,6,C. Li,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,7,Y. Ding,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,8,W. Li,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,9,Z. Tan,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.2,A Compact 4Vin 93.4%-Peak-Efficiency 12A Load and 20mV Undershoot Resonant Sigma Converter with PCB-Embedded Converter-on-Substrate Packaging,10,W. Qu,,False,"Zhejiang University, Hangzhou, China"
SESSION 26,26.3,A Multi-Phase Hybrid Converter with Q Samplers Enabling Simultaneous IL Auto-Balance and Arbitrary Phase Count,1,J. Yang,,True,"University of Macau, Macau, China"
SESSION 26,26.3,A Multi-Phase Hybrid Converter with Q Samplers Enabling Simultaneous IL Auto-Balance and Arbitrary Phase Count,2,Z. Tang,,True,"University of Macau, Macau, China"
SESSION 26,26.3,A Multi-Phase Hybrid Converter with Q Samplers Enabling Simultaneous IL Auto-Balance and Arbitrary Phase Count,3,R. P. Martins,,False,"University of Macau, Macau, China"
SESSION 26,26.3,A Multi-Phase Hybrid Converter with Q Samplers Enabling Simultaneous IL Auto-Balance and Arbitrary Phase Count,4,M. Huang,,False,"University of Macau, Macau, China"
SESSION 26,26.4,A 12-to-1V 90.5%-Peak-Efficiency 721A/cm3-Current-Density Quad-Output Converter with One Shared DC Capacitor,1,Q. Min,1,False,"University of Science and Technology of China, Hefei, China"
SESSION 26,26.4,A 12-to-1V 90.5%-Peak-Efficiency 721A/cm3-Current-Density Quad-Output Converter with One Shared DC Capacitor,2,J. Yuan,1,False,"University of Science and Technology of China, Hefei, China"
SESSION 26,26.4,A 12-to-1V 90.5%-Peak-Efficiency 721A/cm3-Current-Density Quad-Output Converter with One Shared DC Capacitor,3,J. Jin,1,False,"University of Science and Technology of China, Hefei, China"
SESSION 26,26.4,A 12-to-1V 90.5%-Peak-Efficiency 721A/cm3-Current-Density Quad-Output Converter with One Shared DC Capacitor,4,Y. Ji,1,False,"University of Science and Technology of China, Hefei, China"
SESSION 26,26.4,A 12-to-1V 90.5%-Peak-Efficiency 721A/cm3-Current-Density Quad-Output Converter with One Shared DC Capacitor,5,W. Xu,2,False,"Hefei CLT Microelectronics, Hefei, China"
SESSION 26,26.4,A 12-to-1V 90.5%-Peak-Efficiency 721A/cm3-Current-Density Quad-Output Converter with One Shared DC Capacitor,6,L. Cheng,"1,2",False,"University of Science and Technology of China, Hefei, China | Hefei CLT Microelectronics, Hefei, China"
SESSION 26,26.5,An Inductor-at-Middle Hybrid Buck Converter with Shared Power-Signal Path for Distributed Vertical Power Delivery,1,Z. Zhu,"1,2",False,"Tsinghua University, Beijing, China | University of Macau, Macau, China"
SESSION 26,26.5,An Inductor-at-Middle Hybrid Buck Converter with Shared Power-Signal Path for Distributed Vertical Power Delivery,2,J. Huang,2,False,"University of Macau, Macau, China"
SESSION 26,26.5,An Inductor-at-Middle Hybrid Buck Converter with Shared Power-Signal Path for Distributed Vertical Power Delivery,3,Z. Song,"1,2",False,"Tsinghua University, Beijing, China | University of Macau, Macau, China"
SESSION 26,26.5,An Inductor-at-Middle Hybrid Buck Converter with Shared Power-Signal Path for Distributed Vertical Power Delivery,4,Z. Yu,"1,2",False,"Tsinghua University, Beijing, China | University of Macau, Macau, China"
SESSION 26,26.5,An Inductor-at-Middle Hybrid Buck Converter with Shared Power-Signal Path for Distributed Vertical Power Delivery,5,S. Han,2,False,"University of Macau, Macau, China"
SESSION 26,26.5,An Inductor-at-Middle Hybrid Buck Converter with Shared Power-Signal Path for Distributed Vertical Power Delivery,6,S-W. Sin,2,False,"University of Macau, Macau, China"
SESSION 26,26.5,An Inductor-at-Middle Hybrid Buck Converter with Shared Power-Signal Path for Distributed Vertical Power Delivery,7,Y. Lu,1,False,"Tsinghua University, Beijing, China"
SESSION 26,26.6,A 92.4%-Peak-Efficiency 48V to 0.8-to-1.6V Hybrid Converter with Inductor-Interleaved Fibonacci Switched-Capacitor,1,H-W. Jeong,,False,"Sogang University, Seoul, Korea"
SESSION 26,26.6,A 92.4%-Peak-Efficiency 48V to 0.8-to-1.6V Hybrid Converter with Inductor-Interleaved Fibonacci Switched-Capacitor,2,C-H. Lee,,False,"Sogang University, Seoul, Korea"
SESSION 26,26.6,A 92.4%-Peak-Efficiency 48V to 0.8-to-1.6V Hybrid Converter with Inductor-Interleaved Fibonacci Switched-Capacitor,3,H-J. Choi,,False,"Sogang University, Seoul, Korea"
SESSION 26,26.6,A 92.4%-Peak-Efficiency 48V to 0.8-to-1.6V Hybrid Converter with Inductor-Interleaved Fibonacci Switched-Capacitor,4,S-W. Hong,,False,"Sogang University, Seoul, Korea"
SESSION 26,26.7,A 100A 93.4%-Peak-Efficiency LLC Resonant Converter with an Embedded Primary-Current-Extracted Regulator,1,Z. Liu,1,False,"University of Science and Technology of China, Hefei, China"
SESSION 26,26.7,A 100A 93.4%-Peak-Efficiency LLC Resonant Converter with an Embedded Primary-Current-Extracted Regulator,2,Y. Ji,1,False,"University of Science and Technology of China, Hefei, China"
SESSION 26,26.7,A 100A 93.4%-Peak-Efficiency LLC Resonant Converter with an Embedded Primary-Current-Extracted Regulator,3,Z. Luo,1,False,"University of Science and Technology of China, Hefei, China"
SESSION 26,26.7,A 100A 93.4%-Peak-Efficiency LLC Resonant Converter with an Embedded Primary-Current-Extracted Regulator,4,Y. Ge,1,False,"University of Science and Technology of China, Hefei, China"
SESSION 26,26.7,A 100A 93.4%-Peak-Efficiency LLC Resonant Converter with an Embedded Primary-Current-Extracted Regulator,5,W. Xu,2,False,"Hefei CLT Microelectronics, Hefei, China"
SESSION 26,26.7,A 100A 93.4%-Peak-Efficiency LLC Resonant Converter with an Embedded Primary-Current-Extracted Regulator,6,W. Huang,2,False,"Hefei CLT Microelectronics, Hefei, China"
SESSION 26,26.7,A 100A 93.4%-Peak-Efficiency LLC Resonant Converter with an Embedded Primary-Current-Extracted Regulator,7,L. Cheng,"1,2",False,"University of Science and Technology of China, Hefei, China | Hefei CLT Microelectronics, Hefei, China"
SESSION 26,26.9,A Compact Dual-Capacitor Relay SPT Supply Modulator with Overshoot-Free Adaptive On-Time Control for 5G FR2 CMOS PA,1,Z. Yu,"1,2",False,"Tsinghua University, Beijing, China | University of Macau, Macau, China"
SESSION 26,26.9,A Compact Dual-Capacitor Relay SPT Supply Modulator with Overshoot-Free Adaptive On-Time Control for 5G FR2 CMOS PA,2,Z. Tong,2,False,"University of Macau, Macau, China"
SESSION 26,26.9,A Compact Dual-Capacitor Relay SPT Supply Modulator with Overshoot-Free Adaptive On-Time Control for 5G FR2 CMOS PA,3,J. Huang,2,False,"University of Macau, Macau, China"
SESSION 26,26.9,A Compact Dual-Capacitor Relay SPT Supply Modulator with Overshoot-Free Adaptive On-Time Control for 5G FR2 CMOS PA,4,J. Yin,2,False,"University of Macau, Macau, China"
SESSION 26,26.9,A Compact Dual-Capacitor Relay SPT Supply Modulator with Overshoot-Free Adaptive On-Time Control for 5G FR2 CMOS PA,5,Y. Lu,1,False,"Tsinghua University, Beijing, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,1,Z. Ye,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,2,Y. Sun,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,3,L. Hou,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,4,Y. Ding,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,5,Y. Wen,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,6,H. Zhang,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,7,X. Geng,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,8,Q. Xie,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,9,S. Yang,,False,"University of Electronic Science and Technology of China, Chengdu, China"
SESSION 27,27.1,A 20GHz Frequency Synthesizer with Spur-Shaping Modulator Achieving 46.2fs Jitter and -76.5dBc Worst-Case Fractional Spur,10,Z. Wang,,False,"University of Electronic Science and Technology of China, Chengdu, China"
